event_id,network,station,location,channel,p_polarity,takeoff,takeoff_uncertainty,azimuth,azimuth_uncertainty,sr_dist_km
nc73473331,NC,MTU,2.0,EHZ,1,90.0,,144.2,,33.54750935522
nc73473331,NC,MMT,,EHZ,1,88.0,,234.8,,42.68773232174
nc73473331,NC,MCV,,EHZ,1,145.0,,257.0,,3.951867691364
nc73473376,NC,MCS,,EHZ,1,152.0,,57.0,,2.4952141529040004
nc73473376,NC,MEM,,EHZ,1,150.0,,340.8,,2.748738585552
nc73473376,NC,MCB,,HHZ,1,148.0,,86.2,,2.889956142334
nc73473376,NC,MGPB,,EHZ,-1,147.0,,128.2,,2.984471829944
nc73473376,NC,MDH1,1.0,DP1,-1,135.0,,23.8,,4.5033945273
nc73473376,NC,MCO,,EHZ,1,122.0,,114.2,,6.4359623516080005
nc73473381,NC,MGPB,,EHZ,1,153.0,,121.9,,2.936658011506
nc73473381,NC,MEM,,EHZ,1,152.0,,345.3,,2.9889196270080003
nc73473381,NC,MDH,,HNZ,1,139.0,,24.0,,4.833643459302
nc73473381,NC,MDH1,1.0,DP1,1,139.0,,24.0,,4.833643459302
nc73473381,NC,MCO,,EHZ,1,129.0,,111.2,,6.458201336928
nc73473381,NC,MDY,,HHZ,-1,124.0,,285.7,,7.423373299816
nc73473381,CI,MLAC,,HHZ,1,119.0,,97.4,,8.466381711324
nc73473381,NC,MCY,,EHZ,-1,119.0,,272.2,,8.654301137277999
nc73473381,NC,MMP,,EHZ,1,116.0,,248.6,,9.244746197524
nc73473381,NC,MCV,,EHZ,-1,112.0,,121.7,,10.582421164522
nc73473381,NC,MINS,,HHZ,-1,109.0,,277.7,,11.55315287374
nc73473381,NC,MDC,2.0,EHZ,-1,103.0,,308.5,,12.4538317792
nc73473381,NC,MDPB,,HHZ,-1,103.0,,266.3,,13.10988184614
nc73473381,NC,MBS1,,EP1,1,103.0,,355.0,,13.48794459658
nc73473381,NC,MCB,,HHZ,1,152.0,,80.8,,3.06897997416
nc73473381,NC,MCS,,EHZ,1,154.0,,53.5,,2.784320962064
nc73473386,NC,MCS,,EHZ,-1,147.0,,60.4,,3.1323610823220003
nc73473386,NC,MMX1,,HN3,-1,145.0,,217.4,,3.344743392128
nc73473386,NC,MGPB,,EHZ,-1,144.0,,119.1,,3.411460348088
nc73473386,NC,MCB,,HHZ,-1,143.0,,83.8,,3.53599866588
nc73473386,NC,MDH1,1.0,DP1,1,132.0,,29.6,,4.95373398003
nc73473386,NC,MQ1P,,EHZ,-1,115.0,,247.2,,8.102774301342
nc73473386,NC,MDC,2.0,EHZ,1,99.0,,309.6,,12.0090520728
nc73473391,NC,MCO,,EHZ,-1,53.0,,346.7,,16.60140254138
nc73473391,NC,MMX1,,HN3,-1,53.0,,322.3,,20.19299867056
nc73473391,NC,MCS,,EHZ,-1,53.0,,339.4,,21.52733778976
nc73473391,NC,MQ1P,,EHZ,-1,52.0,,311.1,,23.60668291718
nc73473391,NC,MMP,,EHZ,-1,52.0,,309.5,,23.88467023368
nc73473391,NC,MEM,,EHZ,-1,52.0,,333.7,,23.87355074102
nc73473391,NC,MDH,,HNZ,1,52.0,,341.1,,24.21825501348
nc73473391,NC,MTU,2.0,EHZ,-1,52.0,,120.5,,26.33095861888
nc73473391,NC,MCY,,EHZ,-1,52.0,,315.6,,26.39767557484
nc73473391,NC,MINS,,HHZ,-1,51.0,,313.4,,29.244265695800003
nc73473391,NC,MDC,2.0,EHZ,-1,51.0,,323.3,,32.75802537636
nc73473391,NC,MMT,,EHZ,1,50.0,,251.3,,33.66982377448
nc73473391,NC,MBS1,,EP1,-1,50.0,,341.0,,33.76989920842
nc73473391,NC,MFB,,EHZ,1,50.0,,98.0,,34.9152069524
nc73473391,NC,MRC,,EHZ,1,50.0,,50.9,,35.43782310742
nc73473391,CI,MLAC,,HHZ,-1,53.0,,355.2,,17.4576034762
nc73473391,NC,MCV,,EHZ,-1,54.0,,356.3,,12.96532844156
nc73473391,NC,MDPB,,HHZ,-1,51.0,,307.7,,28.94403939398
nc73473391,NC,MDY,,HHZ,-1,52.0,,320.5,,26.6311849207
nc73473391,NC,MGPB,,EHZ,-1,53.0,,336.6,,18.46947730826
nc73473391,NC,MLC,,EHZ,-1,53.0,,331.3,,17.55767891014
nc73473391,NC,MMLB,,HHZ,-1,52.0,,325.8,,24.963261021700003
nc73473466,NC,MCV,,EHZ,1,122.0,,14.1,,8.703226904982001
nc73473466,NC,MCO,,EHZ,1,112.0,,355.8,,11.68658678566
nc73473466,NC,MLC,,EHZ,-1,108.0,,333.4,,12.19808344802
nc73473466,NC,MGPB,,EHZ,-1,107.0,,340.6,,13.19883778742
nc73473466,NC,MDR,2.0,EHZ,1,106.0,,6.3,,13.8437683617
nc73473466,NC,MCS,,EHZ,1,104.0,,343.5,,16.31229573222
nc73473466,NC,MLH,,EHZ,1,102.0,,10.4,,18.569552742200003
nc73473466,NC,MMT,,EHZ,1,92.0,,242.1,,32.70242791306
nc73473561,NC,MLC,,EHZ,1,52.0,,308.3,,7.318850068812001
nc73473561,NC,MDR,2.0,EHZ,-1,52.0,,9.6,,7.502321697702
nc73473561,NC,MGPB,,EHZ,1,51.0,,322.7,,7.655770696409999
nc73473561,NC,MQ1P,,EHZ,1,49.0,,287.0,,15.80079906986
nc73473561,NC,MINS,,HHZ,1,49.0,,296.3,,20.7378538109
nc73473561,NC,MDPB,,HHZ,1,49.0,,288.6,,21.33830641454
nc73473561,NC,MBS1,,EP1,1,49.0,,338.5,,22.63928705576
nc73473561,CI,MLAC,,HHZ,-1,54.0,,10.8,,6.6505685599460005
nc73473561,NC,MCO,,EHZ,-1,66.0,,348.0,,5.40963317909
nc73473561,NC,MCV,,EHZ,-1,112.0,,41.7,,2.786544860596
nc73473656,NC,MCO,,EHZ,-1,125.0,,324.2,,5.59310480798
nc73473656,NC,MLC,,EHZ,1,110.0,,295.6,,8.753264621952
nc73473656,NC,MDPB,,HHZ,1,85.0,,285.2,,23.1841421961
nc73473716,NC,MCO,,EHZ,1,155.0,,130.0,,1.6167742327640002
nc73473716,NC,MGPB,,EHZ,1,145.0,,263.7,,2.298399132822
nc73473716,NC,MCB,,HHZ,-1,143.0,,315.6,,2.498550000702
nc73473716,NC,MDR,2.0,EHZ,1,128.0,,73.5,,3.783963352198
nc73473716,NC,MLC,,EHZ,1,127.0,,241.9,,3.829553272104
nc73473716,NC,MCV,,EHZ,-1,112.0,,135.3,,5.996742391538
nc73473721,NC,MCO,,EHZ,1,149.0,,184.6,,2.67423798473
nc73473721,NC,MCB,,HHZ,-1,144.0,,272.8,,3.211309480208
nc73473721,NC,MGPB,,EHZ,-1,135.0,,243.3,,4.186488986490001
nc73473721,NC,MCS,,EHZ,1,135.0,,288.3,,4.206504073278
nc73473721,NC,MLH,,EHZ,1,125.0,,45.4,,5.63202303229
nc73473721,NC,MDH1,1.0,DP1,1,123.0,,313.9,,5.901114754662
nc73473721,NC,MCV,,EHZ,-1,120.0,,154.8,,6.500455409036
nc73473956,NC,MFB,,EHZ,1,120.0,,80.7,,8.317380509680001
nc73473956,NP,1589,10.0,HNZ,1,98.0,,110.2,,18.22484846974
nc73473956,NC,MRC,,EHZ,-1,90.0,,2.6,,28.48814019492
nc73473956,BK,OVRO,0.0,HHZ,1,90.0,,134.5,,29.61120895358
nc73473956,NP,1587,10.0,HNZ,1,90.0,,53.6,,31.22353538928
nc73473956,NC,MCV,,EHZ,-1,92.0,,305.4,,33.269522038720005
nc73473956,NC,MLH,,EHZ,-1,85.0,,318.4,,38.89598532468
nc73473956,NC,MGPB,,EHZ,-1,85.0,,304.7,,40.897494003480006
nc73473956,NC,MLC,,EHZ,1,85.0,,302.1,,40.9753304521
nc73473956,NC,MMX1,,HN3,-1,85.0,,300.0,,44.63364353724
nc73473956,NC,MEM,,EHZ,-1,85.0,,307.0,,46.12365555368
nc73473956,NC,MMP,,EHZ,-1,85.0,,295.7,,49.65965421956
nc73473956,NC,MDY,,HHZ,-1,85.0,,301.9,,50.9272763828
nc73473956,NC,MCY,,EHZ,-1,85.0,,299.4,,51.3720560892
nc73473956,NC,MBS1,,EP1,1,85.0,,315.9,,53.39580375332
nc73473956,NC,MINS,,HHZ,1,85.0,,299.1,,54.41879707804
nc73473956,GS,MCA04,0.0,HHZ,-1,83.0,,44.0,,102.44388587658
nc73473956,WR,FRI,,EHZ,1,83.0,,246.1,,115.4203338108
nc73473956,BK,KARE,0.0,HHZ,-1,83.0,,224.0,,126.206241691
nc73473956,BK,LEGD,0.0,HHZ,1,82.0,,261.6,,145.9989386258
nc73473956,BK,WINE,0.0,HHZ,-1,82.0,,236.4,,148.55642193760002
nc73473956,CI,CGO,,HHZ,1,83.0,,146.3,,115.5315287374
nc73473956,CI,CWC,,HHZ,-1,83.0,,160.0,,115.4203338108
nc73473956,CI,POR,,HHZ,1,81.0,,196.5,,152.0034646622
nc73473956,CI,WAS2,,HHZ,1,80.0,,181.0,,186.4738919082
nc73473956,NC,BMS,,EHZ,-1,48.0,,248.1,,218.7204206222
nc73473956,NC,MCB,,HHZ,-1,85.0,,307.5,,41.65361950436
nc73473956,NC,MCO,,EHZ,-1,85.0,,306.8,,37.57276569814
nc73473956,NC,MCS,,EHZ,-1,85.0,,308.1,,42.98795862356
nc73473956,NC,MDPB,,HHZ,1,85.0,,296.1,,54.77462084316
nc73473956,NC,MMT,,EHZ,1,85.0,,265.7,,58.44405342096
nc73473956,NC,MTU,2.0,EHZ,-1,121.0,,207.3,,8.019378106392
nc73474001,NP,1589,10.0,HNZ,1,109.0,,106.5,,17.69111282206
nc73474001,NC,MMX1,,HN3,1,92.0,,301.3,,45.40088853078
nc73474001,NC,MQ1P,,EHZ,1,91.0,,297.7,,49.915402550740005
nc73474001,NC,MMP,,EHZ,1,91.0,,297.0,,50.33794327182
nc73474001,NC,MLI,,HHZ,-1,91.0,,300.5,,50.9272763828
nc73474001,NC,MCY,,EHZ,1,91.0,,300.6,,52.12818159008
nc73474001,NC,MBS1,,EP1,1,90.0,,316.7,,54.40767758538
nc73474001,NC,MDC,2.0,EHZ,1,90.0,,306.5,,57.12083379442001
nc73474001,BK,BUCR,0.0,HHZ,1,83.0,,282.2,,146.9996929652
nc73474001,BK,KARE,0.0,HHZ,-1,85.0,,224.5,,125.3166822782
nc73474001,BK,LEGD,0.0,HHZ,1,83.0,,262.1,,145.9989386258
nc73474001,BK,OVRO,0.0,HHZ,-1,98.0,,132.8,,28.6326935995
nc73474001,BK,VAK,0.0,HHZ,1,49.0,,280.2,,333.2511950202
nc73474001,BK,WELL,0.0,HHZ,-1,49.0,,301.4,,225.169726365
nc73474001,BK,WINE,0.0,HHZ,1,83.0,,236.8,,148.0004473046
nc73474001,CI,ISA,,HHZ,-1,81.0,,178.8,,193.479172284
nc73474001,CI,LCP,,HHZ,1,49.0,,208.6,,336.0310681852
nc73474001,CI,MLAC,,HHZ,-1,93.0,,311.9,,37.4170928009
nc73474001,CI,POR,,HHZ,1,83.0,,196.7,,150.7803204696
nc73474001,CI,SPG2,,HHZ,-1,84.0,,189.4,,135.5466155254
nc73474001,CI,SRT,,HHZ,-1,77.0,,159.9,,202.2635714854
nc73474001,CI,TEJ,,EHZ,1,49.0,,183.6,,241.848965355
nc73474001,CI,TIN,,HHZ,-1,92.0,,146.6,,46.7574666353
nc73474001,CI,WAS2,,HHZ,1,81.0,,181.0,,185.139552789
nc73474001,CI,WMF,,HHZ,1,83.0,,157.3,,154.7833378272
nc73474001,CI,WNM,,EHZ,-1,81.0,,162.3,,182.0260948442
nc73474001,CI,WOR,,HHZ,1,81.0,,172.5,,191.3664686786
nc73474001,NC,BMS,,EHZ,1,49.0,,248.4,,218.3868358424
nc73474001,NC,CDG,1.0,EHZ,1,49.0,,270.3,,244.7400334466
nc73474001,NC,HLB,1.0,EHZ,-1,49.0,,258.5,,218.9428104754
nc73474001,NC,HSL,2.0,EHZ,1,49.0,,260.1,,231.7302270344
nc73474001,NC,MCB,,HHZ,-1,92.0,,308.7,,42.54317891716
nc73474001,NC,MCD,,EHZ,-1,109.0,,23.2,,17.190735652359997
nc73474001,NC,MCO,,EHZ,-1,93.0,,308.2,,38.45120561828
nc73474001,NC,MCS,,EHZ,-1,92.0,,309.3,,43.88863752902
nc73474001,NC,MCV,,EHZ,-1,95.0,,307.0,,34.12572297354
nc73474001,NC,MDPB,,HHZ,1,90.0,,297.2,,55.46402938808
nc73474001,NC,MDR,2.0,EHZ,-1,93.0,,312.9,,37.98418692656
nc73474001,NC,MDY,,HHZ,1,91.0,,303.0,,51.71676036166
nc73474001,NC,MEM,,EHZ,-1,92.0,,308.2,,47.01321496648
nc73474001,NC,MFB,,EHZ,1,129.0,,72.0,,8.488620696644
nc73474001,NC,MGPB,,EHZ,-1,92.0,,306.1,,41.74257544564
nc73474001,NC,MGS,1.0,EHZ,-1,84.0,,244.3,,138.437683617
nc73474001,NC,MINS,,HHZ,1,90.0,,300.2,,55.16380308626
nc73474001,NC,MLC,,EHZ,-1,92.0,,303.5,,41.77593392362
nc73474001,NC,MLH,,EHZ,-1,93.0,,319.5,,39.941217634720005
nc73474001,NC,MMT,,EHZ,1,90.0,,266.9,,58.49965088426
nc73474001,NC,MRC,,EHZ,-1,97.0,,2.2,,29.75576235816
nc73474001,NC,MTU,2.0,EHZ,-1,135.0,,213.0,,6.981929441214
nc73474001,NC,PSM,,EHZ,-1,49.0,,231.8,,237.5123632176
nc73474001,NN,LHV,,HHZ,-1,87.0,,0.8,,93.85963754306
nc73474011,NC,MTU,2.0,EHZ,-1,120.0,,204.2,,7.654658747144
nc73474011,NC,MFB,,EHZ,1,115.0,,80.3,,8.865571497818
nc73474011,NC,MCV,,EHZ,-1,81.0,,306.1,,32.92481776626
nc73474011,NC,MDR,2.0,EHZ,-1,80.0,,312.3,,36.73880374864
nc73474011,NC,MCO,,EHZ,-1,80.0,,307.5,,37.23918091834
nc73474011,NC,MLC,,EHZ,1,80.0,,302.6,,40.59726770166
nc73474011,NC,MCB,,HHZ,1,80.0,,308.1,,41.32003472456
nc73474011,NC,MDPB,,HHZ,1,80.0,,296.5,,54.363199614740005
nc73474011,NC,MMT,,EHZ,1,80.0,,265.8,,57.910317773280006
nc73474111,NC,MCV,,EHZ,-1,107.0,,340.4,,12.6206241691
nc73474111,NC,MCO,,EHZ,1,103.0,,334.5,,16.745955945960002
nc73474111,CI,MLAC,,HHZ,-1,103.0,,343.5,,17.04618224778
nc73474111,NC,MDR,2.0,EHZ,-1,102.0,,344.3,,17.869024704620003
nc73474111,NC,MLC,,EHZ,-1,101.0,,320.5,,18.60291122018
nc73474111,NC,MGPB,,EHZ,-1,100.0,,326.0,,19.19224433116
nc73474111,NC,MCB,,HHZ,-1,98.0,,330.4,,20.63777837696
nc73474111,NC,MMX1,,HN3,-1,96.0,,313.5,,21.70524967232
nc73474111,NC,MLH,,EHZ,-1,96.0,,352.2,,21.91652003286
nc73474111,NC,MCS,,EHZ,-1,96.0,,330.1,,22.03883445212
nc73474111,NC,MTU,2.0,EHZ,-1,94.0,,126.8,,24.0737016089
nc73474111,NC,MQ1P,,EHZ,-1,93.0,,304.3,,25.663789059280003
nc73474111,NC,MMP,,EHZ,-1,93.0,,302.9,,26.019612824400003
nc73474111,NC,MDPB,,HHZ,-1,91.0,,302.3,,31.134579448000004
nc73474111,NC,MINS,,HHZ,-1,91.0,,307.7,,31.15681843332
nc73474111,NC,MMT,,EHZ,1,91.0,,251.5,,37.22806142568
nc73474151,NC,MTU,2.0,EHZ,-1,134.0,,214.6,,7.137602338454
nc73474151,NC,MFB,,EHZ,1,129.0,,71.6,,8.243991858124
nc73474151,NC,MDR,2.0,EHZ,1,93.0,,312.7,,38.16209880912
nc73474151,NC,MCO,,EHZ,1,93.0,,307.9,,38.6402369935
nc73474151,NC,MINS,,HHZ,1,90.0,,300.1,,55.36395395414
nc73474151,NC,MDPB,,HHZ,1,90.0,,297.1,,55.675299748620006
nc73474151,NC,MDC,2.0,EHZ,-1,90.0,,306.3,,57.30986516964
nc73474151,NC,MMT,,EHZ,1,89.0,,266.9,,58.74427972278
nc73474256,NC,MCV,,EHZ,1,158.0,,268.8,,2.482982710978
nc73474256,NC,MCO,,EHZ,1,132.0,,300.2,,6.319207678678
nc73474256,NC,MCB,,HHZ,1,115.0,,305.4,,10.36336715912
nc73474256,NC,MLC,,EHZ,1,115.0,,283.5,,10.37448665178
nc73474256,NC,MCS,,EHZ,-1,111.0,,307.8,,11.68658678566
nc73474256,NC,MMP,,EHZ,1,99.0,,276.1,,20.22635714854
nc73474256,NC,MINS,,HHZ,1,94.0,,287.2,,23.99586516028
nc73474256,NC,MDPB,,HHZ,1,93.0,,280.8,,25.018858485000003
nc73474256,NC,MTU,2.0,EHZ,1,91.0,,141.4,,33.714301745120004
nc73474266,CI,MLAC,,HHZ,-1,136.0,,308.2,,5.706523633112
nc73474266,NC,MDR,2.0,EHZ,-1,133.0,,314.5,,6.263610215378
nc73474266,NC,MCB,,HHZ,1,113.0,,297.5,,11.098365623946
nc73474266,NC,MLC,,EHZ,1,112.0,,277.6,,11.58651135172
nc73474266,NC,MCS,,EHZ,-1,107.0,,300.6,,12.35375634526
nc73474266,NC,MDH1,1.0,DP1,-1,105.0,,309.7,,14.15511415618
nc73474266,NC,MEM,,EHZ,-1,104.0,,298.9,,15.567289724000002
nc73474266,NC,MQ1P,,EHZ,1,98.0,,274.4,,20.91576569346
nc73474266,NC,MMP,,EHZ,1,97.0,,273.4,,21.53845728242
nc73474266,NC,MBS1,,EP1,-1,95.0,,322.2,,22.87279640162
nc73474266,NC,MINS,,HHZ,1,94.0,,284.3,,25.10781442628
nc73474266,NC,MDC,2.0,EHZ,1,93.0,,298.8,,25.7972229712
nc73474266,NC,MRC,,EHZ,1,93.0,,71.1,,25.93065688312
nc73474266,NC,MDPB,,HHZ,1,93.0,,278.3,,26.2420026776
nc73474266,NC,MTU,2.0,EHZ,-1,91.0,,144.3,,33.56974834054
nc73474266,NC,MMT,,EHZ,1,91.0,,234.7,,42.74332978504
nc73474266,NC,MCO,,EHZ,1,128.0,,288.4,,7.235453873862
nc73474266,NC,MCV,,EHZ,1,147.0,,256.3,,3.993009814206
nc73474266,NC,MLH,,EHZ,1,119.0,,343.6,,9.266985182844
nc73474576,NC,MCB,,HHZ,-1,161.0,,312.9,,1.644572964414
nc73474576,NC,MGPB,,EHZ,-1,157.0,,242.1,,1.967038251554
nc73474576,NC,MCO,,EHZ,-1,152.0,,133.8,,2.466303471988
nc73474576,NC,MCS,,EHZ,-1,147.0,,318.9,,3.0289498005840003
nc73474576,NC,MLC,,EHZ,-1,139.0,,228.9,,3.75838851908
nc73474576,NC,MDR,2.0,EHZ,-1,136.0,,84.5,,4.194272631352
nc73474576,NC,MEM,,EHZ,-1,123.0,,305.3,,6.111273165936001
nc73474596,NC,MCV,,EHZ,-1,103.0,,25.8,,9.176917292298
nc73474596,NC,MLC,,EHZ,-1,97.0,,341.5,,11.29740454256
nc73474596,NC,MCO,,EHZ,-1,97.0,,5.1,,11.51979439576
nc73474596,NC,MGPB,,EHZ,1,90.0,,348.5,,12.5094292425
nc73474596,NC,MDR,2.0,EHZ,1,91.0,,14.0,,13.99944125894
nc73474596,NC,MQ1P,,EHZ,1,86.0,,309.9,,16.86827036522
nc73474596,NC,MDPB,,HHZ,-1,83.0,,305.7,,22.25010481266
nc73474596,NC,MINS,,HHZ,-1,83.0,,313.1,,22.49473365118
nc73474611,NC,MCB,,HHZ,1,164.0,,293.4,,1.650132710744
nc73474611,NC,MGPB,,EHZ,-1,156.0,,236.0,,2.470751269052
nc73474611,NC,MCO,,EHZ,-1,155.0,,145.8,,2.620864419962
nc73474611,NC,MDR,2.0,EHZ,-1,145.0,,90.9,,3.866247597882
nc73474611,NC,MLC,,EHZ,1,142.0,,226.9,,4.297683913089999
nc73474696,NC,MCD,,EHZ,-1,96.0,,25.0,,16.334534717540002
nc73474696,NP,1589,10.0,HNZ,1,95.0,,109.4,,18.14701202112
nc73474696,NC,MRC,,EHZ,-1,81.0,,2.6,,28.76612751142
nc73474696,BK,OVRO,0.0,BHZ,1,80.0,,134.0,,29.43329707102
nc73474696,NP,1587,10.0,HNZ,-1,79.0,,53.2,,31.40144727184
nc73474696,NC,MCV,,EHZ,1,78.0,,305.8,,33.4140754433
nc73474696,NC,MGPB,,EHZ,1,77.0,,305.1,,41.04204740806
nc73474696,NC,MLC,,EHZ,1,77.0,,302.4,,41.10876436402
nc73474696,NC,MBS1,,EP1,1,77.0,,316.1,,53.58483512854
nc73474696,NC,MMT,,EHZ,1,77.0,,266.0,,58.41069494298
nc73474696,NC,MCB,,HHZ,1,77.0,,307.8,,41.8092924016
nc73474696,NC,MCO,,EHZ,-1,77.0,,307.1,,37.72843859538
nc73474696,NC,MDPB,,HHZ,1,77.0,,296.4,,54.88581576976
nc73474696,NC,MDR,2.0,EHZ,1,77.0,,312.0,,37.20582244036
nc73474701,NC,MQ1P,,EHZ,1,147.0,,335.5,,2.048210547972
nc73474701,NC,MMP,,EHZ,1,145.0,,315.4,,2.139390387784
nc73474701,NC,MCY,,EHZ,1,113.0,,343.6,,5.432984113676
nc73474701,NC,MDPB,,HHZ,1,104.0,,304.1,,7.206543192946
nc73475186,NC,MMX1,,HN3,-1,150.0,,235.5,,3.96965887962
nc73475186,NC,MDH,,HNZ,1,144.0,,14.5,,4.86477803875
nc73475186,NC,MDH1,1.0,DP1,-1,144.0,,14.5,,4.86477803875
nc73475186,NC,MMLB,,HHZ,-1,140.0,,296.0,,5.533059547616
nc73475186,CI,MLAC,,HHZ,-1,130.0,,95.9,,7.686905275858
nc73475186,NC,MDY,,HHZ,-1,127.0,,286.3,,8.226200669868001
nc73475186,NC,MQ1P,,EHZ,1,124.0,,252.6,,9.125767626062
nc73475186,NC,MCV,,EHZ,-1,121.0,,122.5,,9.788489388598
nc73475186,NC,MMP,,EHZ,1,121.0,,251.8,,9.85187049676
nc73475186,NC,MINS,,HHZ,1,111.0,,278.6,,12.3426368526
nc73475186,NC,MMT,,EHZ,1,92.0,,218.0,,36.83887918258
nc73475186,NC,MMI,,EHZ,1,87.0,,251.8,,76.51322899346
nc73475186,NC,MHD,,EHZ,-1,86.0,,236.3,,103.6892690545
nc73475186,NC,MCB,,HHZ,1,161.0,,70.9,,2.4107060086880003
nc73475186,NC,MCO,,EHZ,-1,140.0,,111.2,,5.650926169812
nc73475186,NC,MCS,,EHZ,1,160.0,,37.3,,2.452960080796
nc73475186,NC,MDC,2.0,EHZ,-1,110.0,,307.5,,13.2321962654
nc73475186,NC,MDPB,,HHZ,1,110.0,,267.7,,13.8437683617
nc73475186,NC,MDR,2.0,EHZ,1,130.0,,89.5,,7.661330442740001
nc73475186,NC,MEM,,EHZ,1,153.0,,334.7,,3.5259911224860003
nc73475186,NC,MLC,,EHZ,-1,158.0,,166.9,,2.87438885261
nc73475186,NC,MLH,,EHZ,1,119.0,,64.2,,10.549062686542
nc73475276,NC,MCV,,EHZ,1,119.0,,30.9,,6.437074300874
nc73475276,NC,MCO,,EHZ,1,109.0,,2.1,,8.737697332228
nc73475276,NC,MLC,,EHZ,-1,108.0,,331.8,,9.05126702524
nc73475276,NC,MDR,2.0,EHZ,1,101.0,,14.0,,11.1750901233
nc73475276,NC,MCB,,HHZ,1,99.0,,347.1,,11.85337917556
nc73475276,NC,MCS,,EHZ,-1,95.0,,344.9,,13.1765988021
nc73475276,NC,MLH,,EHZ,1,95.0,,16.5,,16.0120694304
nc73475316,NC,MCV,,EHZ,-1,143.0,,3.6,,8.807750135986
nc73475316,NC,MCO,,EHZ,-1,130.0,,348.6,,12.253680911320002
nc73475316,NC,MLC,,EHZ,-1,129.0,,328.0,,13.276674236040002
nc73475316,NC,MDR,2.0,EHZ,-1,127.0,,359.8,,14.110636185540002
nc73475336,NC,MCV,,EHZ,-1,121.0,,342.7,,13.4545861186
nc73475336,NC,MCO,,EHZ,-1,116.0,,336.5,,17.52432043216
nc73475336,NC,MLC,,EHZ,-1,114.0,,322.9,,19.22560280914
nc73475336,NC,MMT,,EHZ,1,99.0,,252.8,,36.72768425598
nc73475351,NC,MCO,,EHZ,1,106.0,,350.8,,14.37750400938
nc73475351,NC,MLC,,EHZ,1,106.0,,332.8,,15.11139052494
nc73475351,NC,MDR,2.0,EHZ,1,105.0,,0.3,,16.2900567469
nc73475351,NC,MMX1,,HN3,-1,103.0,,322.3,,17.70223231472
nc73475351,NC,MQ1P,,EHZ,-1,99.0,,309.8,,21.17151402464
nc73475351,NC,MDPB,,HHZ,1,95.0,,306.4,,26.54222897942
nc73475351,NC,MINS,,HHZ,-1,94.0,,312.5,,26.78685781794
nc73475351,NC,MMT,,EHZ,1,92.0,,247.2,,32.92481776626
nc73475351,NC,MCD,,EHZ,1,92.0,,79.6,,35.359986658800004
nc73475351,NC,MRC,,EHZ,1,92.0,,55.0,,35.48230107806
nc73475351,NC,MMI,,EHZ,1,87.0,,264.6,,80.64968026298
nc73475351,NC,MHD,,EHZ,-1,85.0,,246.4,,102.59955877382
nc73475351,NC,MPR,,EHZ,1,85.0,,288.9,,109.57148067164
nc73475351,BK,BUCR,0.0,HHZ,-1,84.0,,280.3,,117.7554272694
nc73475351,NC,MCV,,EHZ,1,115.0,,3.5,,10.994954342208
nc73475736,NC,MCV,,EHZ,-1,103.0,,15.5,,4.017472698058
nc73475736,NC,MCO,,EHZ,-1,45.0,,345.0,,7.337753206333999
nc73475736,NC,MLC,,EHZ,1,43.0,,314.2,,9.09018524955
nc73475736,NC,MDR,2.0,EHZ,-1,43.0,,3.0,,9.202492125416
nc73475736,NC,MGPB,,EHZ,-1,43.0,,325.5,,9.566099535398
nc73475736,NC,MINS,,HHZ,-1,42.0,,299.6,,22.27234379798
nc73475761,NC,MGPB,,EHZ,-1,164.0,,116.4,,1.981493592012
nc73475761,NC,MLC,,EHZ,-1,160.0,,164.4,,2.523012884554
nc73475761,NC,MMX1,,HN3,1,151.0,,239.9,,3.74726902642
nc73475761,NC,MDH,,HNZ,1,141.0,,13.8,,5.230609347264
nc73475761,NC,MDH1,1.0,DP1,-1,141.0,,13.8,,5.230609347264
nc73475761,CI,MLAC,,HHZ,1,129.0,,93.1,,7.688017225124
nc73475761,NC,MDR,2.0,EHZ,1,129.0,,86.7,,7.703584514847999
nc73475761,NC,MCV,,EHZ,-1,121.0,,120.6,,9.620585049432
nc73475761,NC,MMP,,EHZ,-1,121.0,,253.9,,9.713988787776
nc73475761,NC,MMT,,EHZ,-1,92.0,,218.4,,36.53865288076
nc73475761,NC,MMI,,EHZ,1,87.0,,252.0,,76.36867558888
nc73475761,NC,MPR,,EHZ,-1,86.0,,281.5,,98.05168627588
nc73475761,NC,MHD,,EHZ,1,86.0,,236.5,,103.4668792013
nc73475761,NC,MCB,,HHZ,1,159.0,,63.4,,2.581946195652
nc73475761,NC,MCO,,EHZ,-1,140.0,,107.5,,5.556410482202
nc73475761,NC,MCS,,EHZ,1,158.0,,33.2,,2.772089520138
nc73475761,NC,MDC,2.0,EHZ,-1,110.0,,308.9,,13.44346662594
nc73475761,NC,MDPB,,HHZ,1,109.0,,269.2,,13.79929039106
nc73475761,NC,MEM,,EHZ,1,150.0,,337.5,,3.85290420669
nc73475761,NC,MINS,,HHZ,-1,110.0,,280.3,,12.37599533058
nc73475761,NC,MLH,,EHZ,1,118.0,,62.5,,10.740317960294
nc73475881,NC,MCO,,EHZ,-1,161.0,,132.7,,1.585639653316
nc73475881,NC,MDR,2.0,EHZ,1,139.0,,73.8,,3.703903005046
nc73475881,NC,MLC,,EHZ,1,137.0,,241.9,,3.911837517788
nc73475881,NC,MCV,,EHZ,1,123.0,,136.0,,5.972279507686
